Address A,Address B,Packets,Bytes,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A,Label
10.0.0.22,10.0.0.21,8,1480,4,740,4,740,6.082915257,19.16067428,308.9661624,308.9661624,
10.0.0.22,10.0.0.29,16,2960,8,1480,8,1480,6.829289257,5.254960736,2253.109128,2253.109128,
10.0.0.22,10.0.0.27,16,2960,8,1480,8,1480,8.107079084,26.09798401,453.674889,453.674889,
10.0.0.22,10.0.0.37,16,2960,8,1480,8,1480,8.654568585,0.417149759,28383.09203,28383.09203,
10.0.0.22,10.0.0.15,16,2960,8,1480,8,1480,10.82685974,25.78404981,459.1986165,459.1986165,
10.0.0.22,10.0.0.40,16,2960,8,1480,8,1480,12.08416697,19.06375908,621.073732,621.073732,
10.0.0.22,10.0.0.34,16,2960,8,1480,8,1480,12.47862243,13.03211388,908.524903,908.524903,
10.0.0.22,10.0.0.12,16,2960,8,1480,8,1480,12.58372417,23.59374149,501.8279956,501.8279956,
10.0.0.22,10.0.0.41,16,2960,8,1480,8,1480,14.48936057,8.609405135,1375.240195,1375.240195,
10.0.0.22,10.0.0.16,16,2960,8,1480,8,1480,16.35799593,4.305531589,2749.950791,2749.950791,
10.0.0.22,10.0.0.35,16,2960,8,1480,8,1480,16.61688781,1.176328858,10065.21256,10065.21256,
10.0.0.22,10.0.0.38,16,2960,8,1480,8,1480,16.61808171,22.80743412,519.1289796,519.1289796,
10.0.0.22,10.0.0.30,16,2960,8,1480,8,1480,16.75909168,10.62310716,1114.551498,1114.551498,
10.0.0.22,10.0.0.20,8,1480,4,740,4,740,17.42295778,10.98922758,538.709382,538.709382,
10.0.0.22,10.0.0.14,16,2960,8,1480,8,1480,18.591231,9.047922484,1308.587692,1308.587692,
10.0.0.22,10.0.0.18,8,1480,4,740,4,740,18.87173873,20.33486148,291.1256615,291.1256615,
10.0.0.22,10.0.0.39,16,2960,8,1480,8,1480,19.3316237,13.64630742,867.6339787,867.6339787,
10.0.0.22,10.0.0.48,16,2960,8,1480,8,1480,23.26475247,9.171182384,1291.000386,1291.000386,
10.0.0.22,10.0.0.43,16,2960,8,1480,8,1480,23.37986812,16.38095205,722.7907122,722.7907122,
10.0.0.22,10.0.0.10,16,2960,8,1480,8,1480,23.83060026,11.12760493,1064.020521,1064.020521,
10.0.0.22,10.0.0.11,16,2960,8,1480,8,1480,27.47111173,7.780903812,1521.674125,1521.674125,
10.0.0.23,10.0.0.35,16,2960,8,1480,8,1480,5.22603951,3.989697462,2967.643565,2967.643565,
10.0.0.23,10.0.0.22,8,1480,4,740,4,740,5.494759355,11.71019739,505.5422895,505.5422895,
10.0.0.23,10.0.0.43,16,2960,8,1480,8,1480,5.598468062,6.8635358,1725.058388,1725.058388,
10.0.0.23,10.0.0.25,8,1480,4,740,4,740,8.768606924,15.35434548,385.5586034,385.5586034,
10.0.0.23,10.0.0.28,16,2960,8,1480,8,1480,8.85781569,1.521054027,7784.075904,7784.075904,
10.0.0.23,10.0.0.21,8,1480,4,740,4,740,9.121047879,21.70981891,272.6876731,272.6876731,
10.0.0.23,10.0.0.37,16,2960,8,1480,8,1480,9.642192917,11.80654716,1002.833414,1002.833414,
10.0.0.23,10.0.0.31,16,2960,8,1480,8,1480,11.72326926,20.02212394,591.345855,591.345855,
10.0.0.23,10.0.0.46,16,2960,8,1480,8,1480,16.36901239,9.393833898,1260.401251,1260.401251,
10.0.0.23,10.0.0.19,8,1480,4,740,4,740,19.33478527,0.85709945,6907.016449,6907.016449,
10.0.0.23,10.0.0.39,16,2960,8,1480,8,1480,21.44774068,4.951049185,2391.412316,2391.412316,
10.0.0.23,10.0.0.41,16,2960,8,1480,8,1480,22.0034053,7.679874717,1541.691816,1541.691816,
10.0.0.23,10.0.0.29,16,2960,8,1480,8,1480,25.08379271,0.778985459,15199.25676,15199.25676,
10.0.0.23,10.0.0.42,16,2960,8,1480,8,1480,25.22978719,6.554132275,1806.493904,1806.493904,
10.0.0.23,10.0.0.34,16,2960,8,1480,8,1480,26.33075844,9.207779306,1285.869221,1285.869221,
10.0.0.23,10.0.0.38,16,2960,8,1480,8,1480,28.67195444,9.985449377,1185.725304,1185.725304,
10.0.0.23,10.0.0.30,16,2960,8,1480,8,1480,32.88635722,0.392060686,30199.40643,30199.40643,
10.0.0.23,10.0.0.20,8,1480,4,740,4,740,35.93824212,3.921340677,1509.687754,1509.687754,
10.0.0.24,10.0.0.11,16,2960,8,1480,8,1480,5.839457301,18.59391897,636.7673226,636.7673226,
10.0.0.24,10.0.0.44,16,2960,8,1480,8,1480,7.050342337,1.298768209,9116.330318,9116.330318,
10.0.0.24,10.0.0.33,16,2960,8,1480,8,1480,7.518070844,18.0853775,654.6725386,654.6725386,
10.0.0.24,10.0.0.36,16,2960,8,1480,8,1480,7.59612852,17.12077372,691.5575308,691.5575308,
10.0.0.24,10.0.0.35,16,2960,8,1480,8,1480,7.825173904,0.001334397,0,0,
10.0.0.24,10.0.0.30,16,2960,8,1480,8,1480,9.236163708,29.77106629,397.7015765,397.7015765,
10.0.0.24,10.0.0.18,8,1480,4,740,4,740,9.930298978,17.64420071,335.5210076,335.5210076,
10.0.0.24,10.0.0.14,16,2960,8,1480,8,1480,10.30593018,8.66461107,1366.477953,1366.477953,
10.0.0.24,10.0.0.27,16,2960,8,1480,8,1480,10.5168091,16.09113773,735.8087539,735.8087539,
10.0.0.24,10.0.0.13,16,2960,8,1480,8,1480,11.87159815,6.022602933,1965.927379,1965.927379,
10.0.0.24,10.0.0.23,8,1480,4,740,4,740,12.01284066,14.54962821,406.8832493,406.8832493,
10.0.0.24,10.0.0.34,16,2960,8,1480,8,1480,12.10069736,16.63099039,711.9239277,711.9239277,
10.0.0.24,10.0.0.32,16,2960,8,1480,8,1480,14.21916023,23.34775009,507.1152446,507.1152446,
10.0.0.24,10.0.0.15,16,2960,8,1480,8,1480,14.3148914,17.13399784,691.0237827,691.0237827,
10.0.0.24,10.0.0.42,16,2960,8,1480,8,1480,16.5677177,0.183777831,64425.61617,64425.61617,
10.0.0.24,10.0.0.10,16,2960,8,1480,8,1480,17.21306375,4.774646064,2479.764959,2479.764959,
10.0.0.24,10.0.0.20,8,1480,4,740,4,740,19.41423284,3.867862586,1530.561096,1530.561096,
10.0.0.24,10.0.0.19,8,1480,4,740,4,740,23.94547071,13.10636467,451.6889426,451.6889426,
10.0.0.24,10.0.0.16,16,2960,8,1480,8,1480,24.71197498,12.51468967,946.0881818,946.0881818,
10.0.0.24,10.0.0.41,16,2960,8,1480,8,1480,30.65621142,7.454478748,1588.306896,1588.306896,
10.0.0.24,10.0.0.22,8,1480,4,740,4,740,33.23280493,4.513695991,1311.563741,1311.563741,
10.0.0.25,10.0.0.15,16,2960,8,1480,8,1480,6.061524836,9.517731354,1243.993927,1243.993927,
10.0.0.25,10.0.0.22,8,1480,4,740,4,740,6.995268484,8.877306342,666.8689546,666.8689546,
10.0.0.25,10.0.0.47,16,2960,8,1480,8,1480,8.38923718,26.05025652,454.5060809,454.5060809,
10.0.0.25,10.0.0.13,16,2960,8,1480,8,1480,10.91461295,7.432648936,1592.971779,1592.971779,
10.0.0.25,10.0.0.31,16,2960,8,1480,8,1480,11.55235209,16.09492212,735.6357433,735.6357433,
10.0.0.25,10.0.0.48,16,2960,8,1480,8,1480,13.10985502,0.340394252,34783.19605,34783.19605,
10.0.0.25,10.0.0.32,16,2960,8,1480,8,1480,13.22249088,8.021175215,1476.092927,1476.092927,
10.0.0.25,10.0.0.39,16,2960,8,1480,8,1480,14.39633591,11.36193906,1042.075647,1042.075647,
10.0.0.25,10.0.0.28,16,2960,8,1480,8,1480,15.5825174,16.10399672,735.2212127,735.2212127,
10.0.0.25,10.0.0.24,8,1480,4,740,4,740,17.33905519,22.28114323,265.6955228,265.6955228,
10.0.0.25,10.0.0.42,16,2960,8,1480,8,1480,19.91124322,16.95087687,698.4889392,698.4889392,
10.0.0.25,10.0.0.33,16,2960,8,1480,8,1480,20.15236394,8.512465593,1390.901363,1390.901363,
10.0.0.25,10.0.0.11,16,2960,8,1480,8,1480,23.4891574,14.77884453,801.145176,801.145176,
10.0.0.25,10.0.0.38,16,2960,8,1480,8,1480,24.51989805,10.48834755,1128.871821,1128.871821,
10.0.0.25,10.0.0.20,8,1480,4,740,4,740,24.70240856,4.501793973,1315.031304,1315.031304,
10.0.0.25,10.0.0.40,16,2960,8,1480,8,1480,27.94691965,2.204832227,5370.023104,5370.023104,
10.0.0.25,10.0.0.19,8,1480,4,740,4,740,31.69735797,2.37821822,2489.258534,2489.258534,
10.0.0.25,10.0.0.45,16,2960,8,1480,8,1480,34.59644699,3.615261039,3275.005559,3275.005559,
10.0.0.26,10.0.0.45,24,4440,12,2220,12,2220,5.480140148,5.369977415,3307.276479,3307.276479,
10.0.0.26,10.0.0.10,24,4440,12,2220,12,2220,5.511975072,17.2589266,1029.03271,1029.03271,
10.0.0.26,10.0.0.49,24,4440,12,2220,12,2220,5.642974933,27.24237967,651.9254269,651.9254269,
10.0.0.26,10.0.0.35,24,4440,12,2220,12,2220,7.153305576,9.844084417,1804.129185,1804.129185,
10.0.0.26,10.0.0.25,16,2960,8,1480,8,1480,7.999416877,11.1273003,1064.049651,1064.049651,
10.0.0.26,10.0.0.12,24,4440,12,2220,12,2220,9.34447961,28.8646314,615.2858754,615.2858754,
10.0.0.26,10.0.0.24,16,2960,8,1480,8,1480,10.04492271,10.4599459,1131.937021,1131.937021,
10.0.0.26,10.0.0.19,16,2960,8,1480,8,1480,12.09807284,3.148950849,3759.982473,3759.982473,
10.0.0.26,10.0.0.48,24,4440,12,2220,12,2220,13.54188869,8.08317747,2197.155768,2197.155768,
10.0.0.26,10.0.0.28,8,1480,4,740,4,740,16.04367337,23.76975827,249.0559614,249.0559614,
10.0.0.26,10.0.0.17,24,4440,12,2220,12,2220,18.77140553,16.85405975,1053.752049,1053.752049,
10.0.0.26,10.0.0.22,16,2960,8,1480,8,1480,19.32269447,13.20666295,896.5171627,896.5171627,
10.0.0.26,10.0.0.23,16,2960,8,1480,8,1480,28.13889543,3.171315778,3733.466116,3733.466116,
10.0.0.26,10.0.0.40,24,4440,12,2220,12,2220,29.23138437,4.219217023,4209.3118,4209.3118,
10.0.0.26,10.0.0.32,8,1480,4,740,4,740,34.11076251,5.111548172,1158.161833,1158.161833,
10.0.0.27,10.0.0.11,24,4440,12,2220,12,2220,5.222804211,30.83191117,576.0265688,576.0265688,
10.0.0.27,10.0.0.34,24,4440,12,2220,12,2220,5.333127363,14.44178909,1229.764532,1229.764532,
10.0.0.27,10.0.0.31,8,1480,4,740,4,740,6.914980429,17.89325492,330.8509282,330.8509282,
10.0.0.27,10.0.0.23,16,2960,8,1480,8,1480,8.24599264,6.136649073,1929.391735,1929.391735,
10.0.0.27,10.0.0.13,24,4440,12,2220,12,2220,8.518434193,6.006735916,2956.680675,2956.680675,
10.0.0.27,10.0.0.43,24,4440,12,2220,12,2220,9.071495371,17.99971668,986.6821969,986.6821969,
10.0.0.27,10.0.0.39,24,4440,12,2220,12,2220,9.285612545,6.296691002,2820.529067,2820.529067,
10.0.0.27,10.0.0.20,16,2960,8,1480,8,1480,10.05453902,10.33787881,1145.302651,1145.302651,
10.0.0.27,10.0.0.28,8,1480,4,740,4,740,10.68298501,15.8282967,374.0137117,374.0137117,
10.0.0.27,10.0.0.30,8,1480,4,740,4,740,13.59362533,6.88528629,859.8044803,859.8044803,
10.0.0.27,10.0.0.21,16,2960,8,1480,8,1480,13.69969039,17.74708922,667.151658,667.151658,
10.0.0.27,10.0.0.12,24,4440,12,2220,12,2220,15.29689111,20.05456187,885.584044,885.584044,
10.0.0.27,10.0.0.32,8,1480,4,740,4,740,16.0587125,16.66555385,355.2237179,355.2237179,
10.0.0.27,10.0.0.17,24,4440,12,2220,12,2220,16.27867242,16.40387177,1082.671228,1082.671228,
10.0.0.27,10.0.0.47,24,4440,12,2220,12,2220,17.4746541,18.87271854,941.0408977,941.0408977,
10.0.0.27,10.0.0.48,24,4440,12,2220,12,2220,17.67513802,20.16707452,880.6433467,880.6433467,
10.0.0.27,10.0.0.25,16,2960,8,1480,8,1480,18.67287163,12.49221324,947.7904172,947.7904172,
10.0.0.27,10.0.0.35,24,4440,12,2220,12,2220,24.12934375,10.66354212,1665.487866,1665.487866,
10.0.0.27,10.0.0.26,8,1480,4,740,4,740,27.3883417,1.26177565,4691.800797,4691.800797,
10.0.0.27,10.0.0.14,24,4440,12,2220,12,2220,30.3431408,7.677587718,2313.226583,2313.226583,
10.0.0.27,10.0.0.42,24,4440,12,2220,12,2220,31.98229334,4.797095149,3702.240512,3702.240512,
10.0.0.28,10.0.0.36,24,4440,12,2220,12,2220,5.43045395,14.78168527,1201.486818,1201.486818,
10.0.0.28,10.0.0.45,24,4440,12,2220,12,2220,6.829560229,19.90510661,892.2333522,892.2333522,
10.0.0.28,10.0.0.15,24,4440,12,2220,12,2220,7.285934479,19.83259051,895.4957241,895.4957241,
10.0.0.28,10.0.0.41,24,4440,12,2220,12,2220,7.803794506,27.24639042,651.8294616,651.8294616,
10.0.0.28,10.0.0.37,24,4440,12,2220,12,2220,8.65453822,29.63784854,599.2337797,599.2337797,
10.0.0.28,10.0.0.30,8,1480,4,740,4,740,8.771783598,2.623379975,2256.63078,2256.63078,
10.0.0.28,10.0.0.35,24,4440,12,2220,12,2220,10.21628524,5.36602571,3309.712059,3309.712059,
10.0.0.28,10.0.0.43,24,4440,12,2220,12,2220,12.19624178,22.17081373,801.0531421,801.0531421,
10.0.0.28,10.0.0.17,24,4440,12,2220,12,2220,15.44523525,13.53818432,1311.845043,1311.845043,
10.0.0.28,10.0.0.46,24,4440,12,2220,12,2220,15.57315252,12.91529008,1375.114294,1375.114294,
10.0.0.28,10.0.0.31,8,1480,4,740,4,740,15.58581349,20.12789603,294.1191663,294.1191663,
10.0.0.28,10.0.0.29,8,1480,4,740,4,740,18.1093007,0.137141355,43167.13948,43167.13948,
10.0.0.28,10.0.0.13,24,4440,12,2220,12,2220,19.23439046,0.955770729,18581.86222,18581.86222,
10.0.0.28,10.0.0.22,16,2960,8,1480,8,1480,23.19000652,0.49302533,24014.99331,24014.99331,
10.0.0.28,10.0.0.24,16,2960,8,1480,8,1480,27.83340988,10.56662765,1120.50887,1120.50887,
10.0.0.28,10.0.0.48,24,4440,12,2220,12,2220,29.32033331,6.301420327,2818.412212,2818.412212,
10.0.0.28,10.0.0.40,24,4440,12,2220,12,2220,32.533647,3.091830516,5744.169969,5744.169969,
10.0.0.28,10.0.0.49,24,4440,12,2220,12,2220,38.70301055,0.724211799,24523.21272,24523.21272,
10.0.0.29,10.0.0.17,24,4440,12,2220,12,2220,5.44522205,1.944818198,9131.958976,9131.958976,
10.0.0.29,10.0.0.15,24,4440,12,2220,12,2220,6.173210675,12.37503996,1435.146881,1435.146881,
10.0.0.29,10.0.0.33,8,1480,4,740,4,740,8.088897852,27.73196434,213.472076,213.472076,
10.0.0.29,10.0.0.49,24,4440,12,2220,12,2220,9.856617783,2.603833144,6820.713547,6820.713547,
10.0.0.29,10.0.0.42,24,4440,12,2220,12,2220,10.11697991,1.734806383,10237.45369,10237.45369,
10.0.0.29,10.0.0.45,24,4440,12,2220,12,2220,10.59689144,2.153631153,8246.53747,8246.53747,
10.0.0.29,10.0.0.27,8,1480,4,740,4,740,10.80044053,15.48438517,382.3206368,382.3206368,
10.0.0.29,10.0.0.24,16,2960,8,1480,8,1480,12.47388592,14.03814395,843.4163406,843.4163406,
10.0.0.29,10.0.0.39,24,4440,12,2220,12,2220,12.82662124,12.79271744,1388.289868,1388.289868,
10.0.0.29,10.0.0.31,8,1480,4,740,4,740,13.31208966,7.758592793,763.0249657,763.0249657,
10.0.0.29,10.0.0.30,8,1480,4,740,4,740,14.00894722,14.47826869,408.8886681,408.8886681,
10.0.0.29,10.0.0.41,24,4440,12,2220,12,2220,16.88808242,5.556097539,3196.48816,3196.48816,
10.0.0.29,10.0.0.46,24,4440,12,2220,12,2220,17.51738741,12.63986808,1405.077956,1405.077956,
10.0.0.29,10.0.0.35,24,4440,12,2220,12,2220,17.68012285,11.69456074,1518.654731,1518.654731,
10.0.0.29,10.0.0.26,8,1480,4,740,4,740,20.39174792,1.613386314,3669.30099,3669.30099,
10.0.0.29,10.0.0.25,16,2960,8,1480,8,1480,22.15765515,2.734089436,4330.509399,4330.509399,
10.0.0.29,10.0.0.10,24,4440,12,2220,12,2220,22.45178907,17.49789695,1014.979117,1014.979117,
10.0.0.29,10.0.0.44,24,4440,12,2220,12,2220,22.81838895,4.795650869,3703.355495,3703.355495,
10.0.0.30,10.0.0.17,24,4440,12,2220,12,2220,5.529230034,28.15259748,630.8476514,630.8476514,
10.0.0.30,10.0.0.43,24,4440,12,2220,12,2220,6.173207193,8.776625917,2023.55668,2023.55668,
10.0.0.30,10.0.0.35,24,4440,12,2220,12,2220,6.450891174,10.03853024,1769.183294,1769.183294,
10.0.0.30,10.0.0.10,24,4440,12,2220,12,2220,8.211262591,25.79356987,688.5436988,688.5436988,
10.0.0.30,10.0.0.12,24,4440,12,2220,12,2220,11.73022611,16.99640898,1044.926609,1044.926609,
10.0.0.30,10.0.0.36,24,4440,12,2220,12,2220,11.95834711,4.609420654,3852.978787,3852.978787,
10.0.0.30,10.0.0.49,24,4440,12,2220,12,2220,13.28040176,16.20265012,1096.116985,1096.116985,
10.0.0.30,10.0.0.40,24,4440,12,2220,12,2220,14.7932072,17.17913482,1033.812249,1033.812249,
10.0.0.30,10.0.0.34,24,4440,12,2220,12,2220,15.19483713,20.00323803,887.8562548,887.8562548,
10.0.0.30,10.0.0.26,8,1480,4,740,4,740,17.19234475,20.35771235,290.7988825,290.7988825,
10.0.0.30,10.0.0.44,24,4440,12,2220,12,2220,19.9372552,3.432680553,5173.799229,5173.799229,
10.0.0.30,10.0.0.21,16,2960,8,1480,8,1480,20.66959801,11.59313071,1021.294446,1021.294446,
10.0.0.30,10.0.0.25,16,2960,8,1480,8,1480,21.44869679,10.81402508,1094.874472,1094.874472,
10.0.0.30,10.0.0.48,24,4440,12,2220,12,2220,22.17834688,7.506095238,2366.077093,2366.077093,
10.0.0.30,10.0.0.15,24,4440,12,2220,12,2220,24.89039573,7.893061242,2250.077562,2250.077562,
10.0.0.30,10.0.0.38,24,4440,12,2220,12,2220,24.93787503,1.884343756,9425.031894,9425.031894,
10.0.0.30,10.0.0.45,24,4440,12,2220,12,2220,29.98321851,0.847637799,20952.34547,20952.34547,
10.0.0.30,10.0.0.39,24,4440,12,2220,12,2220,31.04380337,5.663378473,3135.937336,3135.937336,
10.0.0.30,10.0.0.31,8,1480,4,740,4,740,32.08356494,6.279878513,942.6933957,942.6933957,
10.0.0.31,10.0.0.38,24,4440,12,2220,12,2220,5.338446437,10.52949061,1686.691281,1686.691281,
10.0.0.31,10.0.0.41,24,4440,12,2220,12,2220,5.810431938,25.34599574,700.7023981,700.7023981,
10.0.0.31,10.0.0.44,24,4440,12,2220,12,2220,6.610366953,18.43406818,963.4335638,963.4335638,
10.0.0.31,10.0.0.24,16,2960,8,1480,8,1480,7.070694601,32.35531535,365.9367826,365.9367826,
10.0.0.31,10.0.0.17,24,4440,12,2220,12,2220,7.554123768,4.840501519,3669.041303,3669.041303,
10.0.0.31,10.0.0.46,24,4440,12,2220,12,2220,8.506057289,9.118334704,1947.724072,1947.724072,
10.0.0.31,10.0.0.36,24,4440,12,2220,12,2220,10.22037592,8.74572592,2030.706217,2030.706217,
10.0.0.31,10.0.0.32,8,1480,4,740,4,740,10.89690615,11.5452183,512.7663977,512.7663977,
10.0.0.31,10.0.0.13,24,4440,12,2220,12,2220,13.22700547,5.999931526,2960.033781,2960.033781,
10.0.0.31,10.0.0.40,24,4440,12,2220,12,2220,14.21821265,18.04076339,984.4372778,984.4372778,
10.0.0.31,10.0.0.21,16,2960,8,1480,8,1480,16.18708179,18.68697254,633.5964787,633.5964787,
10.0.0.31,10.0.0.14,24,4440,12,2220,12,2220,17.11399187,2.123899927,8361.975898,8361.975898,
10.0.0.31,10.0.0.11,24,4440,12,2220,12,2220,19.11307053,4.655589044,3814.769696,3814.769696,
10.0.0.31,10.0.0.10,24,4440,12,2220,12,2220,19.415858,0.703067607,25260.72859,25260.72859,
10.0.0.31,10.0.0.22,16,2960,8,1480,8,1480,20.0599228,13.15863253,899.7895467,899.7895467,
10.0.0.31,10.0.0.45,24,4440,12,2220,12,2220,25.0441847,12.26126731,1448.46365,1448.46365,
10.0.0.31,10.0.0.48,24,4440,12,2220,12,2220,27.43314783,11.54969141,1537.703421,1537.703421,
10.0.0.31,10.0.0.16,24,4440,12,2220,12,2220,30.34314497,7.24702214,2450.661756,2450.661756,
10.0.0.31,10.0.0.26,8,1480,4,740,4,740,33.33509861,1.164784303,5082.486075,5082.486075,
10.0.0.31,10.0.0.19,16,2960,8,1480,8,1480,36.51310114,1.72204097,6875.562316,6875.562316,
10.0.0.32,10.0.0.47,24,4440,12,2220,12,2220,7.596062866,29.50048961,602.0239066,602.0239066,
10.0.0.32,10.0.0.46,24,4440,12,2220,12,2220,9.215648544,8.178130896,2171.645358,2171.645358,
10.0.0.32,10.0.0.30,8,1480,4,740,4,740,9.752929772,11.39482463,519.5341038,519.5341038,
10.0.0.32,10.0.0.36,24,4440,12,2220,12,2220,11.17348144,10.07017532,1763.623714,1763.623714,
10.0.0.32,10.0.0.17,24,4440,12,2220,12,2220,11.39497815,19.40017413,915.4557005,915.4557005,
10.0.0.32,10.0.0.44,24,4440,12,2220,12,2220,12.58293331,26.52220975,669.6274619,669.6274619,
10.0.0.32,10.0.0.13,24,4440,12,2220,12,2220,13.08778245,15.31399645,1159.723398,1159.723398,
10.0.0.32,10.0.0.21,16,2960,8,1480,8,1480,13.37039613,9.901507872,1195.777467,1195.777467,
10.0.0.32,10.0.0.40,24,4440,12,2220,12,2220,14.59415435,8.124124787,2186.081635,2186.081635,
10.0.0.32,10.0.0.41,24,4440,12,2220,12,2220,15.19477354,21.44446273,828.1858223,828.1858223,
10.0.0.32,10.0.0.28,8,1480,4,740,4,740,16.47290063,14.99658456,394.7565512,394.7565512,
10.0.0.32,10.0.0.22,16,2960,8,1480,8,1480,17.01010873,5.623005103,2105.635649,2105.635649,
10.0.0.32,10.0.0.12,24,4440,12,2220,12,2220,18.9256412,7.693701242,2308.38181,2308.38181,
10.0.0.32,10.0.0.38,24,4440,12,2220,12,2220,22.71184885,4.951201293,3587.008273,3587.008273,
10.0.0.32,10.0.0.23,16,2960,8,1480,8,1480,24.55954292,6.875003914,1722.180838,1722.180838,
10.0.0.32,10.0.0.29,8,1480,4,740,4,740,25.73862232,7.417547015,798.1075129,798.1075129,
10.0.0.32,10.0.0.18,16,2960,8,1480,8,1480,27.32001978,9.289324349,1274.581396,1274.581396,
10.0.0.32,10.0.0.35,24,4440,12,2220,12,2220,28.58036546,2.367829789,7500.539136,7500.539136,
10.0.0.32,10.0.0.48,24,4440,12,2220,12,2220,29.3922131,0.858092232,20697.07584,20697.07584,
10.0.0.32,10.0.0.43,24,4440,12,2220,12,2220,38.11042873,1.743932234,10183.88195,10183.88195,
10.0.0.33,10.0.0.32,8,1480,4,740,4,740,5.991569647,28.73266794,206.0372539,206.0372539,
10.0.0.33,10.0.0.28,8,1480,4,740,4,740,6.611335206,33.14925026,178.5862411,178.5862411,
10.0.0.33,10.0.0.10,24,4440,12,2220,12,2220,6.993661691,8.012284168,2216.59637,2216.59637,
10.0.0.33,10.0.0.16,24,4440,12,2220,12,2220,7.389213563,17.85438258,994.7137587,994.7137587,
10.0.0.33,10.0.0.18,16,2960,8,1480,8,1480,8.854670062,17.3480233,682.498507,682.498507,
10.0.0.33,10.0.0.36,24,4440,12,2220,12,2220,10.89758165,21.62401904,821.3089328,821.3089328,
10.0.0.33,10.0.0.26,8,1480,4,740,4,740,12.1926674,13.00438404,455.2310961,455.2310961,
10.0.0.33,10.0.0.20,16,2960,8,1480,8,1480,12.96246055,6.843938055,1729.998125,1729.998125,
10.0.0.33,10.0.0.41,24,4440,12,2220,12,2220,13.36775121,20.35947775,872.3210006,872.3210006,
10.0.0.33,10.0.0.15,24,4440,12,2220,12,2220,14.30041851,6.6728274,2661.540444,2661.540444,
10.0.0.33,10.0.0.49,24,4440,12,2220,12,2220,15.59398791,16.93149999,1048.932464,1048.932464,
10.0.0.33,10.0.0.31,8,1480,4,740,4,740,16.47765123,14.74165803,401.5830503,401.5830503,
10.0.0.33,10.0.0.34,24,4440,12,2220,12,2220,16.97111102,21.80346871,814.549292,814.549292,
10.0.0.33,10.0.0.47,24,4440,12,2220,12,2220,19.0628349,4.008969773,4430.065829,4430.065829,
10.0.0.33,10.0.0.30,8,1480,4,740,4,740,20.39175245,13.80821146,428.7303985,428.7303985,
10.0.0.33,10.0.0.48,24,4440,12,2220,12,2220,20.95963754,9.583702889,1853.14593,1853.14593,
10.0.0.33,10.0.0.44,24,4440,12,2220,12,2220,21.23794843,17.62982988,1007.383515,1007.383515,
10.0.0.33,10.0.0.37,24,4440,12,2220,12,2220,23.59360789,1.808965145,9817.767937,9817.767937,
10.0.0.33,10.0.0.19,16,2960,8,1480,8,1480,24.53289554,3.647364427,3246.179601,3246.179601,
10.0.0.33,10.0.0.40,24,4440,12,2220,12,2220,27.74506701,6.754843932,2629.224328,2629.224328,
10.0.0.33,10.0.0.12,24,4440,12,2220,12,2220,27.86899784,0.877632701,20236.25599,20236.25599,
10.0.0.33,10.0.0.23,16,2960,8,1480,8,1480,29.55071692,1.549240299,7642.455472,7642.455472,
10.0.0.33,10.0.0.27,8,1480,4,740,4,740,29.86879106,1.627238233,3638.065945,3638.065945,
10.0.0.33,10.0.0.22,16,2960,8,1480,8,1480,30.34308558,4.625233637,2559.870685,2559.870685,
10.0.0.33,10.0.0.45,24,4440,12,2220,12,2220,33.05691933,4.157688198,4271.604592,4271.604592,
10.0.0.34,10.0.0.28,24,4440,12,2220,12,2220,5.638778496,2.239867303,7929.041143,7929.041143,
10.0.0.34,10.0.0.19,16,2960,8,1480,8,1480,5.798813579,17.3156784,683.7733829,683.7733829,
10.0.0.34,10.0.0.10,24,4440,12,2220,12,2220,7.907190838,5.978249762,2970.769156,2970.769156,
10.0.0.34,10.0.0.37,8,1480,4,740,4,740,9.998778475,23.13953894,255.8391512,255.8391512,
10.0.0.34,10.0.0.47,24,4440,12,2220,12,2220,10.11601708,29.08098827,610.7082687,610.7082687,
10.0.0.34,10.0.0.31,24,4440,12,2220,12,2220,10.457824,3.131381652,5671.617827,5671.617827,
10.0.0.34,10.0.0.29,24,4440,12,2220,12,2220,11.0820857,17.05691797,1041.219758,1041.219758,
10.0.0.34,10.0.0.48,24,4440,12,2220,12,2220,11.36207024,13.73915182,1292.656216,1292.656216,
10.0.0.34,10.0.0.13,24,4440,12,2220,12,2220,11.81453497,14.7977946,1200.178843,1200.178843,
10.0.0.34,10.0.0.32,24,4440,12,2220,12,2220,11.91692459,13.63067513,1302.943532,1302.943532,
10.0.0.34,10.0.0.49,24,4440,12,2220,12,2220,13.50717511,15.47747367,1147.474089,1147.474089,
10.0.0.34,10.0.0.26,24,4440,12,2220,12,2220,13.78200454,26.17978917,678.3859062,678.3859062,
10.0.0.34,10.0.0.14,24,4440,12,2220,12,2220,13.78570548,18.83953695,942.6983291,942.6983291,
10.0.0.34,10.0.0.16,24,4440,12,2220,12,2220,14.70108056,4.716238756,3765.712662,3765.712662,
10.0.0.34,10.0.0.15,24,4440,12,2220,12,2220,16.48747159,5.756532446,3085.190636,3085.190636,
10.0.0.34,10.0.0.11,24,4440,12,2220,12,2220,17.66691839,9.97706596,1780.082448,1780.082448,
